,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
1062,..,..,..,..,..,..,..,..,..,..,..,..,9500000,18708000,234300000,305970000,271179000,107638000,675250000,687833000,137061000,1387223000,-204095000,456433000,-29681000,292778000,-186482000,1869209000,4125557000,-1118033000,5484815000,-401949000,-532739000,-3533648000,3488198000,-3939701000,5346601000,9459642000,1753880000,1971617000,10338667000,-277730000,4465028000,-1716998000,27437010000,10705332000,-3796397000,33309782000,-8416584000,12938992000,..
1063,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4636519.76260126,-283578511.925303,-1369117146.34888,-5491125009.34367,-1590475624.44347,-3958322333.92789,-2555657283.56722,601151966.912636,-2317070162.80831,-2345216989.30402,-2852793642.26426,-1022422259.92956,-8216187274.33701,-9037076533.61783,-12144114067.903,-9545718947.23304,-33016300605.3562,15074790314.265,-17756860244.4624,-36875471078.822,-2664809741.51346,-29285240146.0388,-6857994918.39077,-37740318603.447,-9486642829.08658,4725209437.40443,-30637784957.5154,9597939591.47163,-24584119878.3927,-15111706746.6555
1072,..,..,..,..,..,..,..,..,..,..,..,..,9500000,18708000,234300000,305970000,271179000,107638000,675250000,687833000,137061000,1387223000,-204095000,-337777000,-397022000,-227222000,-971458000,648000000,3974767000,-353039000,5519815000,-86000000,-142444000,-3201376000,1507824000,-6742525000,855000000,2076000000,2039590000,1177257000,10901609000,1832397000,7478361000,-2107957000,28965597000,8701873000,-6268032000,28704365000,-8164356000,7549953000,..
1073,-6782000,3474000,-15467000,-23434000,-8886000,-2942000,-2623000,90330000,22944000,33377000,605683000,470932000,711451000,1100954000,1124708000,1539375000,2093908000,2639349000,2928292000,2419287000,1733834000,211761000,1708285000,883935000,-178414000,-86923000,216043000,-260106000,92433000,-130724000,-1869480000,-1072445000,725129000,-552994000,-351026000,-90097000,1605764000,2712466000,483850000,872366000,3070691000,2293256000,2265575000,5527288000,4350538000,1210636000,-4604093000,-3708107000,2726690000,496000000,..
1074,496382000,479622000,476873000,463618000,453789000,428204000,445740000,476672000,459307000,464520000,462955000,468733000,527634000,528374000,465313000,700959000,1306158000,1951975000,3219535000,4394344000,5494636000,6446801000,7180574000,8145213000,9410378000,8566457000,7824222000,7496421000,7550815532.1,7531457000,7079515000,7010259000,5081946000,3905693000,4662452000,5275938000,6007319000,6680041000,7429338000,8382384000,11179829000,11524241000,11778894000,11780055000,11894987000,12387674000,12828396000,12854611000,13394927000,14790918000,..
1075,1065196000,1170138000,1608727000,1928853000,2323664000,2808602000,3332968000,3655841000,3972025000,4505397000,5142002000,5908688256.6,6992144618.3,7807784154.5,8533133939.1,9681355452.9,10402579265.6,11698029182,12185908716,12568023648,13621962774.6,14203381000,15339123000,15978150000,17666075000,17499054000,17615773000,17911693000,18561718000,18929685000,18888421000,19457962000,21010862000,22598691000,23716798000.1,22728227000,24433023000,25318674000,25365082000,26049870000,25888349000,26604766000,26383891000,26405903000,25343487000,24120935000,23519621000,24379153000,23069523000,22017976000,..
1076,1428584094.5,633013603.2,512286010.7,623842867.5,838202023.8,1255169225.9,1042927590.1,685357133.9,508604731.4,574781542.3,815607754.3,764767128.1,1200822026.3,1007044347.7,1202953021.3,1298531198.6,1261746961.6,2406701036.7,2748108754.3,2629665595.6,2457652592.3,3088099735.8,2760173239,1953670448,1187438422.8,-743500896,418409037.2,-197632372.8,1158679801.4,1208003026,53297961.4,362353940.2,-3820534505.1,-5224113329.7,-510645355.8,1123641884.4,1143100738.8,2300931212.6,2873683644.6,3033805045.3,5220610987.2,2720097582.7,1504979458.2,1297750751.3,2042380895.2,1434250564.9,1978250656.3,2451515436.9,3422331037,3290469609.8,..
1077,-41662000,-22484000,-22916000,-37771000,13387000,29975000,-10805000,-31042000,-20596000,-28285000,-10639000,20896000,327588000,64352000,458135000,275161000,541321000,18346000,2179904000,-135595000,-172153000,-158297000,111286000,1525152000,1257174000,540041000,59600000,-902834000,-1088061000,-407574000,376127000,-430451000,-142467000,-60035000,-264400000,-130907000,-21915000,108687000,-20213000,-23999000,-19386000,-26358000,-210930000,50406000,-10038000,-7894000,-7878000,-8010000,-8304000,-7952000,..
1078,-48444000,-19010000,-38383000,-61205000,4500000,27033000,-13428000,59288000,2349000,5091000,595044000,491829000,1048539000,1184014000,1817142000,2120507000,2906408000,2765333000,5783447000,2971524000,1698742000,1440686000,1615476000,2071311000,681739000,225896000,-695815000,-514939000,2979138000,-891338000,4026463000,-1588896000,440218000,-3814405000,892398000,-6963529000,2438848000,4897153000,2503228000,2025623000,13952913000,4099295000,9533006000,3469737000,33306097000,9904614000,-10880003000,24988249000,-5445970000,8038001000,..
1120,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1121,..,57045440,58818644,62400628,63125100,64855640,65660024,69060728,67360992,68602224,71183224,73873184,76105904,79506944,82590192,83932704,87440512,87129224,90459728,95739976,97318112,99118320,101577088,105370216,108200536,109043664,109734288,110390408,109412904,110985880,113612544,113826976,115194576,125568600,..,..,..,137742640,139317984,138368128,138413840,137746816,139869904,141154752,137808912,138518032,145802544,143227424,..,120064160,..
1122,..,37.34966,37.4606,37.78652,37.83135,37.91359,38.09165,38.18497,37.79893,38.26586,38.39865,38.62989,38.62345,38.90856,39.02512,39.54761,40.24878,40.68219,40.84877,40.31467,40.6775,41.38852,41.70143,42.62675,42.87985,42.9064,43.17114,43.38398,43.4925,43.49726,43.57728,43.76866,44.19226,46.82275,..,..,..,46.9309,47.59237,47.88722,47.78125,47.96006,48.06707,49.94894,49.92135,50.05158,51.11492,50.88245,..,..,..
1126,..,..,..,..,..,387892895.920199,355048125.708882,424572700.756775,492229931.763537,484914417.185927,523170061.935227,512792919.535847,690052481.82346,981646654.919444,1166219306.1102,1346670836.0772,1581115592.79694,1605468709.76189,2210699748.88076,2497781425.68628,3693420340.83522,4234913173.18786,4288577623.7735,4121396503.27679,4370012165.49085,5219212826.6662,4666612444.55706,5001731352.96379,5442563219.19645,5629262879.51847,7413309781.54052,7665606813.88061,7097367015.27475,8385656719.24729,8742093681.62157,12295901918.084,14444753969.5897,19165591221.1248,20957686734.5757,21271739132.997,25563053870.3978,26190542392.0806,30741858254.1987,33032163023.4101,37581219762.0798,37893770662.1342,42846175152.8798,44970367090.4048,51137462774.5212,52725478976.0263,54670700768.6112
1127,..,..,..,..,..,130252447.102641,195369308.555802,275397111.195424,390030451.118732,748533633.056541,1057890929.21605,971628244.104853,607834981.678569,479777659.876966,487269811.456127,528456546.065689,517630321.949094,449720416.955324,427154126.478471,446239793.538765,436394041.406812,231681436.227765,376809311.485939,375480135.359715,820770661.2483,1485592496.02797,1411008035.46494,1483724649.16416,1806065797.41264,1919479962.31279,2521096830.67251,3523768570.92189,3188260076.42208,3490759934.32843,4689926580.8554,5645943586.43226,8199428181.12839,12649780190.2242,15593350461.0706,13732805904.3892,9961068802.26809,10147279650.468,9898986815.83261,11229751632.6401,12636626812.2728,14533393862.5164,15485024322.7924,18547258732.5899,21380847433.2524,23347612479.8177,22783283220.9542
1128,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1149,..,..,..,..,..,13.5205325981741,11.3956819510246,10.2061550635074,11.1673517938659,9.72135027366668,9.15818377549043,9.55590109580342,9.85010391068658,10.9173422157842,10.9466004934936,14.6532164617596,21.7812478567562,19.2404464388531,18.4740153849287,20.7720530022093,23.549767944046,23.8967250236402,23.0445188597823,23.7260296451507,25.4703493503375,25.7103944663686,22.8809981253443,23.0968062985185,21.624792069474,15.0145563774365,15.2745602762295,12.7579173684152,16.0696982722467,20.4201137028025,7.70208197628471,9.66832101839545,3.02027652376247,4.07217573162143,4.66820710426254,2.42470769179513,1.73933242125481,1.759618267229,1.6807865699242,2.25362176351541,2.70765442343198,3.08517636230368,5.06299646647497,2.78283633712608,4.23168482201401,2.9102344454319,..
1150,1.81265370713112,0.815685993806956,0.857786899636493,0.760573951914128,0.731288820461822,0.776291357825519,0.740929434460997,0.660198826682829,0.693498771794459,0.661825382322761,0.6047326977824,0.602693690142203,0.628596562963096,0.680103150129337,0.721827052094569,0.84733402822383,1.23116432050821,1.09027055355278,1.11594630485355,1.47162938626816,1.73569983647445,2.08893533021342,2.05681976845144,2.36863421712379,2.55259796919341,2.85059369041581,2.49182810354894,2.59340820786067,2.46235437895108,1.75803504100031,2.05848068550015,1.74054487682091,2.318842718752,2.98877175298455,1.32030270398553,1.90198671080201,0.652398477913707,0.849400675675849,1.25627779156823,0.499128551181799,0.375634747463068,0.444547502032865,0.422243680116355,0.58934221214111,0.669477125482764,0.657585434866107,1.00433451394455,0.53894187572366,0.884324590708295,0.582791666520945,..
1170,..,..,..,..,..,..,..,..,10.774631333345,-1.06114574723468,4.47650825774464,5.11823673974261,7.77470724751835,7.32098668054156,7.94709992346307,8.68167358316231,9.09322414576454,6.5601800947902,7.63863299972827,7.43584324408399,5.26952700065787,3.62471659355212,9.13274940718732,5.81477651403259,4.33710973165325,5.86417811281615,7.79299430170532,6.90957899163785,5.1212763300933,9.19124732467082,8.34261083012153,8.59144929618339,7.90717719010452,7.30788115953461,4.91012830381202,4.85514517245753,2.57060670201817,5.68184406332425,3.77175624975725,4.80859210832915,-1.98385922230245,1.31797970849672,2.47352165610089,3.86599286272159,6.69517609046494,7.55648841355898,6.23271141476385,5.32760886239731,5.51095667513382,5.69709025786882,4.37952475961801
1171,56500,56180,57680,58840,59900,..,..,..,..,..,..,3510,5010,6930,7200,6720,6440,6720,6645,9549,212743,210569,258372,262802,258342,227481,233371,223072,185516,180031,170940,169548,168853,164754,162683,139284,158358,161534,184539,185318,184814,185118,185644,188391,199931,201379,197848,197142,195887,195103,195403
1182,..,..,..,..,..,357327833.907929,2209649658.43941,2081272807.86573,1920296094.71826,986058664.272207,-1505743077.10088,-2029798481.419,-1698093918.499,-752299908.868179,1069859766.18148,-396764546.939981,-408972282.517094,133049339.713058,-15720271.1997521,237137465.89645,-1941058212.59287,-234620811.852368,1072244807.06828,4211488257.77167,10390918356.8208,-732598583.354611,3957567426.67868,5321073187.03881,3070647870.38794,6663744297.74946,6067105135.2659,8693982450.79298,18854234959.6684,26221811913.946,23649195091.956,14554031146.1925,29169924822.4725,87488219890.3171,25372737619.0447,17035953263.7289,14126806481.5959,-4138567885.98044,-4022754844.63546,10928453544.012,37583731238.9955,44065483120.2166,15739272990.1289,37070503126.3043,-3778497770.69475,55767715348.2954,103853279988.191
1183,..,..,..,..,9.4220208042517,10.6568934861531,11.0552379127352,10.800442067515,11.3773358656729,11.5213247971102,10.8259822320884,11.1410468539037,11.4843342421678,11.1785338543833,11.5877722395005,12.5271458957515,13.0579294481865,13.0675911573373,12.8478702797922,13.5436918606965,12.4259427393217,12.8849602416065,12.8183816979894,11.4755558481448,11.8923278211559,12.1640765864734,12.2382452664922,11.9601198768445,10.9903700515787,11.7032891029828,11.7034288839171,11.0400508601551,11.5941347101674,11.8531218372183,12.0829219683708,12.3350942451524,13.3167898342876,14.4395957808882,12.7597307966559,11.420288591931,13.1835965373936,11.4959960090854,12.5998727764823,12.6089934124701,11.5506206445508,12.415209542581,12.8510169890518,12.7267619005251,13.1974092607796,..,..
1184,..,..,..,..,74790000000,90810000000,101500000000,112350000000,128190000000,142360000000,159210000000,192490000000,221940000000,251600000000,292230000000,356440000000,415720000000,472870000000,551640000000,668080000000,715870000000,853320000000,975730000000,1005250000000,1222020000000,1466480000000,1707010000000,1848190000000,1947820000000,2326920000000,2504400000000,2556040000000,2889970000000,3310020000000,3850020000000,4480260000000,5665800000000,7073470000000,7035910000000,7270620000000,10064980000000,10043280000000,12529330000000,14164340000000,14401266800000,17098070000000,19779860000000,21750090000000,24925890000000,..,..
1191,445484293,454345525,463004514,471932260,481008842,490182589,499411011,508709211,518120031,527709526,537508711,547863292,559086824,570472817,581926871,593384036,604809635,616212409,627574098,638892235,650181520,661520796,673032682,684507519,695972401,707451704,718924359,730376768,741776257,753080049,764252791,774881568,784520681,793938753,803128396,812106163,820863650,829358847,837515186,845260299,852517999,859247883,865363321,870934216,876033415,880723742,885015936,888881381,892338114,895386227,898024053
1192,80.24,80.009,79.679,79.347,79.009,78.668,78.323,77.974,77.621,77.264,76.902,76.583,76.353,76.121,75.887,75.652,75.415,75.177,74.937,74.695,74.453,74.222,74.016,73.809,73.601,73.393,73.183,72.972,72.76,72.547,72.333,72.082,71.756,71.428,71.097,70.765,70.431,70.094,69.754,69.413,69.07,68.724,68.366,67.997,67.616,67.223,66.818,66.4,65.97,65.528,65.074
1193,1.95808561456823,1.96959875829504,1.88788266410709,1.90986548381084,1.90501941363269,1.88922998341859,1.86514737533862,1.84471325432887,1.83303768897051,1.83390566783769,1.83989742099922,1.90808222905028,2.0278992636208,2.01607391806352,1.98792681444473,1.94970162657111,1.90719507250452,1.86779682773571,1.82700245946405,1.78740453360971,1.75157916091329,1.72898352606825,1.72524694272572,1.69057391986701,1.66103764840487,1.63593584772914,1.60867848371628,1.5804372418971,1.54871357176738,1.51238716589811,1.47270837879907,1.3811589481372,1.23627316476368,1.19333871526686,1.15082755648291,1.11164776693103,1.07259434797976,1.02959110790375,0.978646728686219,0.920523000240269,0.854969605672736,0.786312981908638,0.709199107347279,0.641700399588297,0.583778816634467,0.533976836350169,0.486164807590946,0.435814528961238,0.388131541253613,0.341005140874281,0.294168928507531
1199,..,78.5140380859375,79.2531890869141,82.3669509887695,81.7698974609375,82.6415176391602,82.4943313598633,85.0984802246094,81.3053817749023,81.080940246582,82.4438629150391,84.0115966796875,84.6588287353516,86.5699920654297,88.1475372314453,87.9477233886719,90.0746383666992,87.8979187011719,89.1912002563477,92.1417236328125,91.4403076171875,91.1464996337891,91.428466796875,93.1189270019531,94.2408905029297,93.9706268310547,93.8493270874023,93.4897689819336,91.8773880004883,92.5626831054688,94.2711181640625,94.1149291992188,94.7455291748047,102.682907104492,..,..,..,110.020118713379,110.697380065918,109.451072692871,109.101371765137,108.323356628418,109.761299133301,110.583312988281,107.864410400391,108.485229492188,114.53832244873,112.957862854004,..,96.8286819458008,..
1201,..,0.642530024051666,0.644959986209869,0.653339982032776,0.654089987277985,0.656140029430389,0.661220014095306,0.663420021533966,0.652159988880157,0.664860010147095,0.668590009212494,0.67562997341156,0.67562997341156,0.6841099858284,0.688080012798309,0.70441997051239,0.727020025253296,0.741540014743805,0.748319983482361,0.733940005302429,0.747460007667542,0.772369980812073,0.78439998626709,0.816240012645721,0.825789988040924,0.827579975128174,0.837740004062653,0.846099972724915,0.851300001144409,0.853479981422424,0.858829975128174,0.868399977684021,0.885450005531311,0.986150026321411,..,..,..,0.992999970912933,1.0199099779129,1.0322300195694,1.02796995639801,1.03524994850159,1.03883004188538,1.11810994148254,1.11392998695374,1.11617994308472,1.16103994846344,1.14725005626678,..,1.01958000659943,..
1202,..,0.578909993171692,0.582499980926514,0.592090010643005,..,0.599870026111603,0.603519976139069,0.607659995555878,0.600009977817535,..,0.610979974269867,0.618969976902008,0.615899980068207,0.640160024166107,0.627759993076324,..,0.657949984073639,0.668169975280762,0.677860021591187,0.675429999828339,..,..,..,0.740249991416931,0.753220021724701,0.754369974136353,0.762629985809326,0.775860011577606,..,0.796970009803772,0.802240014076233,0.809880018234253,0.830370008945465,0.915700018405914,..,..,..,0.942560017108917,0.967050015926361,0.989970028400421,0.989049971103668,0.998529970645905,1.00339996814728,1.07249999046326,1.069620013237,1.07018005847931,1.09519004821777,1.08402001857758,..,1.02016997337341,..
1203,..,60.930549621582,61.6560287475586,64.602897644043,64.1854400634766,64.9983825683594,65.192497253418,67.3932495117188,63.7140312194824,64.3054733276367,65.6125335693359,67.287971496582,67.8045196533203,69.8634033203125,71.3826599121094,72.2326507568359,75.3827819824219,74.4218521118164,75.9130630493164,77.5095901489258,77.7412185668945,78.9861068725586,79.936882019043,83.3017272949219,84.8630294799805,84.7199096679688,85.1956100463867,85.3435821533203,84.1572418212891,84.8998336791992,86.762336730957,87.1501770019531,88.6885070800781,101.926666259766,..,..,..,109.61157989502,111.852157592773,111.289283752441,110.695121765137,110.310363769531,111.974426269531,117.120376586914,114.018760681152,114.780570983887,123.555137634277,121.127372741699,..,97.814338684082,..
1205,..,94.828483581543,95.596061706543,98.8810882568359,98.1295013427734,99.0616912841797,98.594367980957,101.584289550781,97.6972427368164,96.7207794189453,98.1361465454102,99.5922393798828,100.357002258301,102.123512268066,103.741371154785,102.542343139648,103.687042236328,100.361701965332,101.444869995117,105.607872009277,104.007568359375,102.264266967773,101.907791137695,102.054870605469,102.765968322754,102.371047973633,101.696563720703,100.867538452148,98.8573226928711,99.4744110107422,101.023658752441,100.357620239258,100.162399291992,103.358131408691,..,..,..,110.383949279785,109.669166564941,107.814651489258,107.682746887207,106.554481506348,107.78946685791,104.748687744141,102.356887817383,102.833503723145,106.417900085449,105.581008911133,..,95.9358062744141,..
1208,..,23.8401393890381,24.3207893371582,24.8048801422119,..,25.5266094207764,25.6918697357178,26.2718906402588,26.6578903198242,..,28.8643493652344,30.3239898681641,31.8469200134277,33.8498916625977,35.2399215698242,..,37.3451690673828,36.9599609375,37.0404090881348,37.2016296386719,..,..,..,45.3430404663086,45.6530609130859,45.3513488769531,45.2803993225098,45.8296508789063,..,43.0351791381836,44.8719787597656,45.1516990661621,47.0734596252441,49.6250495910645,51.3718490600586,53.9690589904785,54.8829383850098,57.2758712768555,60.3564910888672,59.6136512756348,63.1161994934082,66.2507019042969,69.0128326416016,68.7591171264648,74.1415328979492,73.8656311035156,75.091796875,73.4768829345703,74.379508972168,73.79296875,..
1210,..,0.422399997711182,0.429349988698959,0.438580006361008,..,0.461979985237122,0.465389996767044,0.472090005874634,0.479009985923767,..,0.487360000610352,0.501399993896484,0.497200012207031,0.553210020065308,0.515209972858429,..,0.537519991397858,0.542850017547607,0.555850028991699,0.570309996604919,..,..,..,0.628440022468567,0.64613002538681,0.646920025348663,0.653819978237152,0.67577999830246,..,0.713209986686707,0.721599996089935,0.728720009326935,0.756810009479523,0.820039987564087,0.822409987449646,0.838930010795593,0.850730001926422,0.876290023326874,0.900009989738464,0.935519993305206,0.941399991512299,0.955810010433197,0.962979972362518,1.02005004882813,1.02313005924225,1.02118003368378,1.02410995960236,1.01506996154785,1.01473999023438,1.01890003681183,..
1211,..,13.9156398773193,14.3662395477295,14.8807096481323,..,15.8953695297241,16.0846099853516,16.6128597259521,17.0300598144531,..,18.6683406829834,20.0018501281738,20.8867092132568,23.8547496795654,23.6822109222412,..,25.8254203796387,25.7254009246826,26.1861991882324,26.7450408935547,..,..,..,34.6718406677246,35.5168190002441,35.3003807067871,35.4717483520508,36.6382904052734,..,35.5474090576172,37.3238296508789,37.7764701843262,40.2797508239746,44.4954795837402,46.1336708068848,49.0157699584961,50.2382011413574,53.3059692382813,57.011890411377,57.5185699462891,61.1048011779785,64.6692504882813,67.6368637084961,69.4817733764648,75.0392608642578,74.6852874755859,76.038948059082,74.0585098266602,74.954963684082,74.5229568481445,..
1213,..,32.9443092346191,33.46044921875,33.9289703369141,..,34.4067192077637,34.5612983703613,35.1903305053711,35.5528106689453,..,38.3050384521484,39.8923492431641,42.0086097717285,43.1208114624023,45.9664688110352,..,48.0458908081055,47.3899383544922,47.1104507446289,46.8956184387207,..,..,..,55.1715698242188,54.9681701660156,54.5669097900391,54.2526702880859,54.2162590026855,..,49.8411407470703,51.7240180969238,51.8393707275391,53.2229118347168,54.259880065918,56.0957107543945,58.4264984130859,59.0530090332031,60.831470489502,63.3456192016602,61.4829292297363,64.9087295532227,67.6590881347656,70.2372970581055,68.1162719726563,73.3430099487305,73.1364974975586,74.2489471435547,72.958869934082,73.8663482666016,73.1408309936523,..
1216,..,4.92460012435913,..,4.98321008682251,..,..,4.96716022491455,4.83135986328125,4.9843602180481,4.95850992202759,4.96351003646851,5.24741983413696,4.9403600692749,5.55459022521973,5.85675001144409,5.82862997055054,5.98726987838745,6.33130979537964,5.53362989425659,5.74981021881104,5.94715023040771,6.02975988388062,..,..,..,5.53655004501343,6.26905012130737,6.5457501411438,..,..,9.50872039794922,9.69449996948242,10.176420211792,10.6253700256348,10.9332103729248,10.6796398162842,11.4863595962524,13.1266803741455,15.0472097396851,16.0309295654297,17.8338794708252,22.7646503448486,24.2679805755615,23.7948303222656,25.4321308135986,26.7689895629883,26.8292198181152,27.4421291351318,28.0605506896973,28.5729007720947,..
1217,..,0.289799988269806,..,0.29449999332428,..,..,0.333180010318756,0.359109997749329,0.36055999994278,0.380490005016327,0.377579987049103,0.389380007982254,0.419270008802414,0.418289989233017,0.418830007314682,0.449550002813339,0.462550014257431,0.45958998799324,0.497480005025864,0.503880023956299,0.52021998167038,0.534720003604889,..,..,..,0.56862998008728,0.610570013523102,0.617299973964691,..,..,0.661979973316193,0.689059972763062,0.703960001468658,0.68655002117157,0.680779993534088,0.717580020427704,0.733399987220764,0.710280001163483,..,0.717920005321503,0.740559995174408,0.7985799908638,..,0.950959980487823,0.997489988803864,1.00350999832153,1.01497995853424,1.04021000862122,1.06508004665375,1.10283005237579,..
1218,..,2.17262005805969,..,2.21497988700867,..,..,2.42649006843567,2.49908995628357,2.58696007728577,2.67993998527527,2.66827988624573,2.88685011863709,2.86877989768982,3.22039008140564,3.39934992790222,3.55927991867065,3.73115992546082,3.92828989028931,3.62772011756897,3.8028199672699,4.01984977722168,4.15219020843506,..,..,..,3.97065997123718,4.70768976211548,4.94944000244141,..,..,7.50855016708374,7.84537982940674,8.34167003631592,8.57528972625732,8.77626037597656,8.8521900177002,9.64622020721436,10.8116998672485,..,13.2865800857544,15.0577402114868,20.0941791534424,..,23.1639099121094,25.3983497619629,26.8188095092773,27.0435199737549,28.0387191772461,29.0616493225098,30.217960357666,..
1219,..,7.49703979492188,..,7.52125978469849,..,..,7.28280019760132,6.95904016494751,7.17491006851196,7.04347991943359,7.06684017181396,7.41386985778809,6.84236001968384,7.69894981384277,8.11622047424316,7.91739988327026,8.06643962860107,8.54736995697021,7.29214000701904,7.54700994491577,7.72715997695923,7.76521015167236,..,..,..,6.98281002044678,7.71035003662109,8.01793956756592,..,..,11.34255027771,11.3855600357056,11.8496999740601,12.4903602600098,12.8915004730225,12.336199760437,13.1527299880981,15.2216501235962,..,18.5069198608398,20.332950592041,25.1625308990479,..,24.3585395812988,25.4622402191162,26.724630355835,26.6385307312012,26.9114093780518,27.170259475708,27.1105194091797,..
1221,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1222,..,20924505,21736480,22598961,..,24263480,24952526,25865967,26773872,28818457,30048486,32323173,34483889,37379403,39681305,42106750,43807380,44143356,45137325,46256854,52157886,54180391,55673664,61418729,63262226,64425675,65902708,68101705,..,66532582,70412399,71879179,75596382,80339753,83828139,88719464,90779920,95306729,100954563,..,..,..,..,117899080,127848110,127787178,130398837,127528425,..,..,..
1223,..,27.82572,28.19624,28.65567,..,29.79287,29.97137,30.33541,30.66004,30.87394,31.14583,31.72106,31.59549,33.97972,32.39043,33.18122,33.36076,33.6164,34.11626,34.63455,35.02249,35.6818,35.9975,36.98338,37.58291,37.5129,37.66802,38.39894,..,39.49164,39.74704,39.95304,40.8445,42.80238,42.80407,43.21012,43.47537,44.12035,44.73951,..,..,..,..,47.96145,48.02789,48.02727,48.10071,48.03725,..,..,..
1224,..,21143698,21964372,22823568,..,24494950,25196116,26265096,27178592,..,30592436,32748396,35016992,37922992,40266884,..,44484544,44873656,45879040,47021876,..,..,..,62245636,64115976,65206356,66633720,68872392,..,67089892,71030512,72392728,76215688,81050128,84569080,89461792,91529432,96049056,101783936,101110384,107686864,113727864,119148200,119400528,129438992,129542056,132161360,129829192,131759760,130932816,..
1225,..,27.92713,28.27444,28.73564,..,29.87158,30.0529,30.35675,30.67799,..,31.09421,31.73041,31.55264,33.91154,32.34812,..,33.30221,33.50925,34.02343,34.58569,..,..,..,36.66118,37.25654,37.23123,37.42465,38.1422,..,39.33039,39.57881,39.78754,40.6543,42.56015,42.58345,43.01821,43.30394,43.97258,44.57866,45.49483,45.62132,45.98162,46.14815,47.57302,47.64562,47.59985,47.68043,47.4799,48.05586,..,..
1229,..,219193,227892,224607,..,231470,243589,399128,404720,..,543949,425224,533105,543589,585579,..,677164,730300,741715,765022,..,..,..,826906,853752,780682,731012,770688,..,557310,618116,513548,619303,710376,740942,742330,749510,742331,829377,..,..,..,..,1501452,1590879,1754880,1762522,2300769,..,..,..
1230,..,37.60841,35.73315,36.78202,..,38.12243,38.40444,31.73969,31.86524,..,28.24291,32.44172,28.78063,29.22355,29.48108,..,29.51427,27.03204,28.37424,31.63151,..,..,..,12.72998,13.07288,13.9861,15.4847,15.45541,..,20.08003,20.4151,16.62318,17.43734,15.16507,17.62378,20.08258,22.54126,25.00003,24.99997,..,..,..,..,17.07174,16.92517,16.47588,16.58686,16.58685,..,..,..
1231,..,..,..,..,..,635684141.608867,1051623343.85177,1317433897.73801,1646682203.88279,2067558262.30865,3347428383.16453,3026494347.60718,2939129394.67829,3090983677.27089,2820922878.67823,2835402831.09894,2668386789.8664,3055014830.20492,2768064706.43178,3106182297.61863,2853512511.56784,3736209888.78977,4156846418.88864,5375011742.47923,8207787229.88798,8409548153.852,11349543838.7386,13975354925.4053,10401782020.5535,11957906538.9846,13548379016.2733,15140086134.2572,16788466327.2151,22401419609.0135,20614739138.5454,24512007175.5644,30015197182.1751,38885426199.1029,52065208182.6865,50526404972.8241,54379872005.8919,62735305513.6755,68611473093.1102,69441152029.8809,69906411366.3254,67805662176.5418,61544776814.8191,67068092782.4906,76763040730.99,80741909305.6516,79972975311.1433
1232,..,..,..,..,..,15540581.676273,7925275.59120974,7655250.95588486,17659839.4455145,11908448.1271945,12467070.8635094,18880009.0814372,16582262.1433083,7715857.52565748,13456599.6863565,11373330.8083316,13837233.8034657,25486419.1001291,13993627.3991143,16868428.3716105,14944442.7150912,12202795.0798003,16744498.5647531,20677412.8043334,16064063.1905466,22389026.5407993,54618484.5132349,58007970.0523271,67373657.9504358,33740285.0217635,113461572.279688,407127916.149385,697656158.941516,569921199.371473,555977679.958257,475507397.951037,857016412.509481,1233747715.57268,2894628688.96149,1652988824.27158,2270102083.408,2522897384.61055,3135735444.31974,4156511171.20644,3674946326.07501,2801029500.36722,3932777976.64613,5845379246.0151,5876083841.46226,6684157319.78979,5824768109.79407
